"AnoYear","BanderaFlag","ArteGear","EspeciesSpecies","t"
2007,"KOR","LL","BET",5611.00
2007,"KOR","LL","BLM",3.00
2007,"KOR","LL","BUM",262.00
2007,"KOR","LL","MLS",48.00
2007,"KOR","LL","MZZ",5.00
2007,"KOR","LL","SFA",6.00
2007,"KOR","LL","SKH",198.00
2007,"KOR","LL","SKJ",0.00
2007,"KOR","LL","SWO",290.00
2007,"KOR","LL","YFT",353.00
2007,"MEX","GN","CGX",8.00
2007,"MEX","GN","MZZ",6.00
2007,"MEX","GN","SWO",54.00
2007,"MEX","LL","BIL",32.00
2007,"MEX","LL","BKJ",0.00
2007,"MEX","LL","BZX",0.00
2007,"MEX","LL","CGX",3.00
2007,"MEX","LL","DOX",36.00
2007,"MEX","LL","MZZ",6.00
2007,"MEX","LL","SFA",1.00
2007,"MEX","LL","SKH",16654.00
2007,"MEX","LL","SKJ",0.00
2007,"MEX","LL","SWO",434.00
2007,"MEX","LL","TUN",0.00
2007,"MEX","LL","YFT",8.00
2007,"MEX","LP","BZX",107.00
2007,"MEX","LP","CGX",9.00
2007,"MEX","LP","SKJ",276.00
2007,"MEX","LP","YFT",894.00
2007,"MEX","PS","ALB",40.00
2007,"MEX","PS","BET",0.00
2007,"MEX","PS","BIL",2.00
2007,"MEX","PS","BKJ",1449.00
2007,"MEX","PS","BLM",9.00
2007,"MEX","PS","BUM",14.00
2007,"MEX","PS","BZX",14459.00
2007,"MEX","PS","CGX",126.00
2007,"MEX","PS","DOX",56.00
2007,"MEX","PS","MLS",10.00
2007,"MEX","PS","MZZ",41.00
2007,"MEX","PS","PBF",4147.00
2007,"MEX","PS","SFA",25.00
2007,"MEX","PS","SKH",205.00
2007,"MEX","PS","SKJ",21542.00
2007,"MEX","PS","SRX",1.00
2007,"MEX","PS","SSP",0.00
2007,"MEX","PS","SWO",1.00
2007,"MEX","PS","TUN",345.00
2007,"MEX","PS","YFT",65091.00
2007,"MEX","RG","MLS",1018.00
2007,"NIC","LL","CGX",3.00
2007,"NIC","LL","DOX",131.00
2007,"NIC","LL","MZZ",1.00
2007,"NIC","LL","SKH",16.00
2007,"NIC","LL","TUN",2.00
2007,"NIC","LL","YFT",48.00
2007,"NIC","PS","BET",1058.00
2007,"NIC","PS","BIL",0.00
2007,"NIC","PS","BKJ",0.00
2007,"NIC","PS","BLM",3.00
2007,"NIC","PS","BUM",2.00
2007,"NIC","PS","CGX",0.00
2007,"NIC","PS","DOX",9.00
2007,"NIC","PS","MLS",0.00
2007,"NIC","PS","MZZ",4.00
2007,"NIC","PS","SFA",2.00
2007,"NIC","PS","SKH",0.00
2007,"NIC","PS","SKJ",4286.00
2007,"NIC","PS","SRX",0.00
2007,"NIC","PS","SSP",0.00
2007,"NIC","PS","SWO",0.00
2007,"NIC","PS","TUN",0.00
2007,"NIC","PS","YFT",3917.00
2007,"OTR","LL","ALB",53.00
2007,"OTR","LL","BXQ",3.00
2007,"OTR","LL","DOX",2.00
2007,"OTR","LL","SFA",0.00
2007,"OTR","LL","SKH",25.00
2007,"OTR","LL","SWO",2.00
2007,"OTR","LL","TUN",0.00
2007,"OTR","PS","ALB",77.00
2007,"OTR","PS","BET",8780.00
2007,"OTR","PS","BIL",4.00
2007,"OTR","PS","BKJ",36.00
2007,"OTR","PS","BLM",11.00
2007,"OTR","PS","BUM",17.00
2007,"OTR","PS","BZX",59.00
2007,"OTR","PS","CGX",37.00
2007,"OTR","PS","DOX",122.00
2007,"OTR","PS","MLS",3.00
2007,"OTR","PS","MZZ",61.00
2007,"OTR","PS","PBF",42.00
2007,"OTR","PS","SFA",1.00
2007,"OTR","PS","SKH",2.00
2007,"OTR","PS","SKJ",35571.00
2007,"OTR","PS","SRX",0.00
2007,"OTR","PS","SSP",0.00
2007,"OTR","PS","SWO",0.00
2007,"OTR","PS","TUN",232.00
2007,"OTR","PS","YFT",32507.00
2007,"PAN","LL","DOX",308.00
2007,"PAN","LL","MZZ",1393.00
2007,"PAN","LL","SKH",244.00
2007,"PAN","LL","SWO",131.00
2007,"PAN","LL","TUN",2194.00
2007,"PAN","PS","BET",7029.00
2007,"PAN","PS","BIL",3.00
2007,"PAN","PS","BKJ",92.00
2007,"PAN","PS","BLM",12.00
2007,"PAN","PS","BUM",12.00
2007,"PAN","PS","BZX",23.00
2007,"PAN","PS","CGX",1.00
2007,"PAN","PS","DOX",120.00
2007,"PAN","PS","MLS",2.00
2007,"PAN","PS","MZZ",31.00
2007,"PAN","PS","SFA",8.00
2007,"PAN","PS","SKH",6.00
2007,"PAN","PS","SKJ",28475.00
2007,"PAN","PS","SRX",0.00
2007,"PAN","PS","SSP",0.00
2007,"PAN","PS","SWO",1.00
2007,"PAN","PS","TUN",3.00
2007,"PAN","PS","YFT",26024.00
2007,"PER","PS","DOX",1.00
2007,"PER","PS","MZZ",0.00
2007,"PER","PS","SKH",0.00
2007,"PER","UNK","BKJ",54.00
2007,"PER","UNK","DOX",7208.00
2007,"PER","UNK","SFA",64.00
2007,"PER","UNK","SKJ",351.00
2007,"PER","UNK","SWO",46.00
2007,"PER","UNK","TUN",301.00
2007,"PER","UNK","YFT",865.00
2007,"TWN","LL","ALB",2656.00
2007,"TWN","LL","BET",6057.00
2007,"TWN","LL","BIL",42.00
2007,"TWN","LL","BLM",3.00
2007,"TWN","LL","BUM",461.00
2007,"TWN","LL","MLS",207.00
2007,"TWN","LL","SKH",610.00
2007,"TWN","LL","SKJ",40.00
2007,"TWN","LL","SWO",770.00
2007,"TWN","LL","YFT",745.00
2007,"UNK","LP","ALB",21.00
2007,"UNK","LP","SKH",10.00
2007,"UNK","LTL","ALB",19.00
2007,"USA","GN","ALB",4.00
2007,"USA","GN","BET",4.00
2007,"USA","GN","PBF",2.00
2007,"USA","GN","SKH",205.00
2007,"USA","GN","SKJ",0.00
2007,"USA","GN","SWO",478.00
2007,"USA","GN","YFT",0.00
2007,"USA","HAR","SWO",59.00
2007,"USA","LL","ALB",7.00
2007,"USA","LL","BET",417.00
2007,"USA","LL","BUM",7.00
2007,"USA","LL","DOX",62.00
2007,"USA","LL","MLS",9.00
2007,"USA","LL","MZZ",161.00
2007,"USA","LL","PBF",0.00
2007,"USA","LL","SKH",14.00
2007,"USA","LL","SKJ",1.00
2007,"USA","LL","SSP",7.00
2007,"USA","LL","SWO",307.00
2007,"USA","LL","YFT",11.00
2007,"USA","LTL","ALB",11887.00
2007,"USA","RG","ALB",1224.00
2007,"USA","RG","PBF",12.00
2007,"USA","RG","SKJ",1.00
2007,"USA","RG","YFT",91.00
2007,"USA","UNK","ALB",0.00
2007,"USA","UNK","BET",3.00
2007,"USA","UNK","DOX",0.00
2007,"USA","UNK","PBF",0.00
2007,"USA","UNK","SKH",32.00
2007,"USA","UNK","SWO",12.00
2007,"USA","UNK","YFT",1.00
2007,"VEN","PS","BET",5428.00
2007,"VEN","PS","BIL",2.00
2007,"VEN","PS","BKJ",23.00
2007,"VEN","PS","BLM",11.00
2007,"VEN","PS","BUM",11.00
2007,"VEN","PS","BZX",4.00
2007,"VEN","PS","CGX",4.00
2007,"VEN","PS","DOX",160.00
2007,"VEN","PS","MLS",5.00
2007,"VEN","PS","MZZ",34.00
2007,"VEN","PS","SFA",5.00
2007,"VEN","PS","SKH",102.00
2007,"VEN","PS","SKJ",21990.00
2007,"VEN","PS","SRX",2.00
2007,"VEN","PS","SSP",0.00
2007,"VEN","PS","SWO",1.00
2007,"VEN","PS","TUN",6.00
2007,"VEN","PS","YFT",20097.00
2007,"VUT","LL","ALB",3356.00
2007,"VUT","LL","BET",1013.00
2007,"VUT","LL","BLM",12.00
2007,"VUT","LL","BUM",44.00
2007,"VUT","LL","DOX",2.00
2007,"VUT","LL","MLS",45.00
2007,"VUT","LL","MZZ",267.00
2007,"VUT","LL","SKH",36.00
2007,"VUT","LL","SWO",114.00
2007,"VUT","LL","TUN",1.00
2007,"VUT","LL","YFT",152.00
2008,"BLZ","LL","ALB",2.00
2008,"BLZ","LL","BET",89.00
2008,"BLZ","LL","BLM",74.00
2008,"BLZ","LL","BUM",333.00
2008,"BLZ","LL","DOX",96.00
2008,"BLZ","LL","MLS",89.00
2008,"BLZ","LL","SFA",1.00
2008,"BLZ","LL","SKH",3062.00
2008,"BLZ","LL","SSP",3.00
2008,"BLZ","LL","SWO",226.00
2008,"BLZ","LL","YFT",43.00
2008,"CAN","LTL","ALB",5416.00
2008,"CHL","GN","SWO",2110.00
2008,"CHL","HAR","SWO",12.00
2008,"CHL","LHP","SWO",0.00
2008,"CHL","LL","SWO",672.00
2008,"CHL","LTL","SWO",1.00
2008,"CHL","UNK","BET",28.00
2008,"CHL","UNK","BIL",4.00
2008,"CHL","UNK","BZX",10.00
2008,"CHL","UNK","DOX",250.00
2008,"CHL","UNK","MLS",1.00
2008,"CHL","UNK","TUN",2.00
2008,"CHL","UNK","YFT",74.00
2008,"CHN","LL","ALB",136.00
2008,"CHN","LL","BET",2379.00
2008,"CHN","LL","BUM",58.00
2008,"CHN","LL","MLS",28.00
2008,"CHN","LL","SKH",510.00
2008,"CHN","LL","SSP",9.00
2008,"CHN","LL","SWO",455.00
2008,"CHN","LL","YFT",469.00
2008,"CRI","LL","BET",16.00
2008,"CRI","LL","BIL",24.00
2008,"CRI","LL","BUM",332.00
2008,"CRI","LL","DOX",4083.00
2008,"CRI","LL","MLS",193.00
2008,"CRI","LL","MZZ",11.00
2008,"CRI","LL","SFA",373.00
2008,"CRI","LL","SKH",2480.00
2008,"CRI","LL","SWO",302.00
2008,"CRI","LL","YFT",1248.00
2008,"ECU","LL","BET",372.00
2008,"ECU","LL","BIL",1511.00
2008,"ECU","LL","BZX",6.00
2008,"ECU","LL","DOX",11030.00
2008,"ECU","LL","MLS",280.00
2008,"ECU","LL","MZZ",171.00
2008,"ECU","LL","SFA",141.00
2008,"ECU","LL","SKH",6815.00
2008,"ECU","LL","SKJ",1131.00
2008,"ECU","LL","SRX",2.00
2008,"ECU","LL","SWO",630.00
2008,"ECU","LL","YFT",1750.00
2008,"ECU","PS","BET",41177.00
2008,"ECU","PS","BIL",4.00
2008,"ECU","PS","BKJ",154.00
2008,"ECU","PS","BLM",19.00
2008,"ECU","PS","BUM",64.00
2008,"ECU","PS","BZX",23.00
2008,"ECU","PS","CGX",5.00
2008,"ECU","PS","DOX",452.00
2008,"ECU","PS","MLS",3.00
2008,"ECU","PS","MZZ",421.00
2008,"ECU","PS","SFA",0.00
2008,"ECU","PS","SKH",36.00
2008,"ECU","PS","SKJ",143431.00
2008,"ECU","PS","SRX",0.00
2008,"ECU","PS","SSP",1.00
2008,"ECU","PS","SWO",1.00
2008,"ECU","PS","TUN",89.00
2008,"ECU","PS","YFT",18463.00
2008,"EU (ESP)","LL","SWO",6718.00
2008,"EU (ESP)","PS","BET",1234.00
2008,"EU (ESP)","PS","BIL",0.00
2008,"EU (ESP)","PS","BLM",0.00
2008,"EU (ESP)","PS","BUM",6.00
2008,"EU (ESP)","PS","CGX",0.00
2008,"EU (ESP)","PS","DOX",28.00
2008,"EU (ESP)","PS","MLS",1.00
2008,"EU (ESP)","PS","MZZ",7.00
2008,"EU (ESP)","PS","SKH",0.00
2008,"EU (ESP)","PS","SKJ",4841.00
2008,"EU (ESP)","PS","SRX",0.00
2008,"EU (ESP)","PS","YFT",3023.00
2008,"FRA (PYF)","LL","ALB",2301.00
2008,"FRA (PYF)","LL","BET",367.00
2008,"FRA (PYF)","LL","BUM",168.00
2008,"FRA (PYF)","LL","DOX",51.00
2008,"FRA (PYF)","LL","MLS",106.00
2008,"FRA (PYF)","LL","MZZ",267.00
2008,"FRA (PYF)","LL","SFA",1.00
2008,"FRA (PYF)","LL","SKH",8.00
2008,"FRA (PYF)","LL","SKJ",14.00
2008,"FRA (PYF)","LL","SSP",10.00
2008,"FRA (PYF)","LL","SWO",60.00
2008,"FRA (PYF)","LL","YFT",335.00
2008,"FRA (PYF)","UNK","ALB",159.00
2008,"FRA (PYF)","UNK","BUM",114.00
2008,"FRA (PYF)","UNK","DOX",378.00
2008,"FRA (PYF)","UNK","MLS",6.00
2008,"FRA (PYF)","UNK","MZZ",75.00
2008,"FRA (PYF)","UNK","SKJ",859.00
2008,"FRA (PYF)","UNK","YFT",316.00
2008,"GTM","LL","BXQ",1.00
2008,"GTM","LL","DOX",283.00
2008,"GTM","LL","SKH",267.00
2008,"GTM","LL","SWO",1.00
2008,"GTM","LL","YFT",0.00
2008,"GTM","UNK","SKH",0.00
2008,"JPN","LL","ALB",1058.00
2008,"JPN","LL","BET",14908.00
2008,"JPN","LL","BLM",23.00
2008,"JPN","LL","BUM",509.00
2008,"JPN","LL","MLS",393.00
2008,"JPN","LL","SFA",7.00
2008,"JPN","LL","SKH",1048.00
2008,"JPN","LL","SKJ",26.00
2008,"JPN","LL","SSP",228.00
2008,"JPN","LL","SWO",2152.00
2008,"JPN","LL","YFT",5383.00
2008,"KOR","LL","ALB",23.00
2008,"KOR","LL","BET",4150.00
2008,"KOR","LL","BLM",1.00
2008,"KOR","LL","BUM",53.00
2008,"KOR","LL","MLS",7.00
2008,"KOR","LL","MZZ",2.00
2008,"KOR","LL","SKH",15.00
2008,"KOR","LL","SWO",141.00
2008,"KOR","LL","YFT",83.00
2008,"MEX","GN","BXQ",2.00
2008,"MEX","GN","CGX",16.00
2008,"MEX","GN","DOX",2.00
2008,"MEX","GN","MZZ",5.00
2008,"MEX","GN","SWO",104.00
2008,"MEX","GN","YFT",0.00
2008,"MEX","LL","BIL",14.00
2008,"MEX","LL","CGX",5.00
2008,"MEX","LL","DOX",14.00
2008,"MEX","LL","MZZ",41.00
2008,"MEX","LL","PBF",0.00
2008,"MEX","LL","SKH",15160.00
2008,"MEX","LL","SWO",401.00
2008,"MEX","LL","YFT",5.00
2008,"MEX","LP","BZX",9.00
2008,"MEX","LP","PBF",15.00
2008,"MEX","LP","SKJ",499.00
2008,"MEX","LP","YFT",812.00
2008,"MEX","PS","ALB",10.00
2008,"MEX","PS","BET",327.00
2008,"MEX","PS","BIL",4.00
2008,"MEX","PS","BKJ",3366.00
2008,"MEX","PS","BLM",16.00
2008,"MEX","PS","BUM",17.00
2008,"MEX","PS","BZX",6960.00
2008,"MEX","PS","CGX",47.00
2008,"MEX","PS","DOX",155.00
2008,"MEX","PS","MLS",17.00
2008,"MEX","PS","MZZ",25.00
2008,"MEX","PS","PBF",4392.00
2008,"MEX","PS","SFA",13.00
2008,"MEX","PS","SKH",415.00
2008,"MEX","PS","SKJ",21638.00
2008,"MEX","PS","SRX",0.00
2008,"MEX","PS","SSP",0.00
2008,"MEX","PS","SWO",1.00
2008,"MEX","PS","TUN",40.00
2008,"MEX","PS","YFT",84462.00
2008,"MEX","RG","MLS",1038.00
2008,"NIC","LL","SKH",66.00
2008,"NIC","PS","BET",1785.00
2008,"NIC","PS","BIL",1.00
2008,"NIC","PS","BKJ",3.00
2008,"NIC","PS","BLM",2.00
2008,"NIC","PS","BUM",5.00
2008,"NIC","PS","CGX",0.00
2008,"NIC","PS","DOX",11.00
2008,"NIC","PS","MLS",1.00
2008,"NIC","PS","MZZ",2.00
2008,"NIC","PS","SFA",0.00
2008,"NIC","PS","SKH",1.00
2008,"NIC","PS","SKJ",7005.00
2008,"NIC","PS","SRX",0.00
2008,"NIC","PS","SWO",0.00
2008,"NIC","PS","TUN",0.00
2008,"NIC","PS","YFT",4374.00
2008,"NIC","UNK","BXQ",2.00
2008,"NIC","UNK","CGX",1.00
2008,"NIC","UNK","DOX",296.00
2008,"NIC","UNK","MZZ",0.00
2008,"NIC","UNK","SFA",4.00
2008,"NIC","UNK","SWO",2.00
2008,"NIC","UNK","TUN",7.00
2008,"NIC","UNK","YFT",30.00
2008,"OTR","LL","BET",7.00
2008,"OTR","LL","BXQ",1.00
2008,"OTR","LL","DOX",2.00
2008,"OTR","LL","SFA",0.00
2008,"OTR","LL","SKH",37.00
2008,"OTR","LL","SWO",3.00
2008,"OTR","LL","TUN",0.00
2008,"OTR","LL","YFT",49.00
2008,"OTR","PS","ALB",39.00
2008,"OTR","PS","BET",12266.00
2008,"OTR","PS","BIL",2.00
2008,"OTR","PS","BKJ",2.00
2008,"OTR","PS","BLM",11.00
2008,"OTR","PS","BUM",14.00
2008,"OTR","PS","BZX",816.00
2008,"OTR","PS","CGX",0.00
2008,"OTR","PS","DOX",113.00
2008,"OTR","PS","MLS",2.00
2008,"OTR","PS","MZZ",25.00
2008,"OTR","PS","SFA",1.00
2008,"OTR","PS","SKH",6.00
2008,"OTR","PS","SKJ",48125.00
2008,"OTR","PS","SRX",0.00
2008,"OTR","PS","SSP",0.00
2008,"OTR","PS","SWO",0.00
2008,"OTR","PS","TUN",0.00
2008,"OTR","PS","YFT",30050.00
2008,"PAN","LL","DOX",235.00
2008,"PAN","LL","SKH",52.00
2008,"PAN","LL","TUN",727.00
2008,"PAN","PS","BET",11018.00
2008,"PAN","PS","BIL",3.00
2008,"PAN","PS","BKJ",47.00
2008,"PAN","PS","BLM",17.00
2008,"PAN","PS","BUM",13.00
2008,"PAN","PS","BZX",66.00
2008,"PAN","PS","CGX",12.00
2008,"PAN","PS","DOX",81.00
2008,"PAN","PS","MLS",3.00
2008,"PAN","PS","MZZ",24.00
2008,"PAN","PS","SFA",6.00
2008,"PAN","PS","SKH",13.00
2008,"PAN","PS","SKJ",43230.00
2008,"PAN","PS","SRX",1.00
2008,"PAN","PS","SSP",0.00
2008,"PAN","PS","SWO",3.00
2008,"PAN","PS","TUN",4.00
2008,"PAN","PS","YFT",26993.00
2008,"PER","UNK","BKJ",8.00
2008,"PER","UNK","DOX",4532.00
2008,"PER","UNK","SFA",68.00
2008,"PER","UNK","SKJ",291.00
2008,"PER","UNK","SWO",124.00
2008,"PER","UNK","TUN",874.00
2008,"PER","UNK","YFT",308.00
2008,"TWN","LL","ALB",2089.00
2008,"TWN","LL","BET",1852.00
2008,"TWN","LL","BIL",36.00
2008,"TWN","LL","BUM",194.00
2008,"TWN","LL","MLS",105.00
2008,"TWN","LL","SKH",494.00
2008,"TWN","LL","SKJ",10.00
2008,"TWN","LL","SWO",361.00
2008,"TWN","LL","YFT",247.00
2008,"UNK","LP","ALB",1050.00
2008,"UNK","LP","MZZ",1.00
2008,"UNK","LP","SKH",11.00
2008,"UNK","LP","SWO",1.00
2008,"UNK","LP","TUN",1.00
2008,"UNK","LP","YFT",2.00
2008,"USA","GN","ALB",1.00
2008,"USA","GN","SKH",137.00
2008,"USA","HAR","SKH",1.00
2008,"USA","HAR","SWO",48.00
2008,"USA","LL","ALB",55.00
2008,"USA","LL","BET",1277.00
2008,"USA","LL","BUM",15.00
2008,"USA","LL","DOX",51.00
2008,"USA","LL","MLS",16.00
2008,"USA","LL","MZZ",294.00
2008,"USA","LL","PBF",0.00
2008,"USA","LL","SFA",1.00
2008,"USA","LL","SKH",24.00
2008,"USA","LL","SKJ",4.00
2008,"USA","LL","SSP",16.00
2008,"USA","LL","SWO",679.00
2008,"USA","LL","YFT",33.00
2008,"USA","LTL","ALB",10671.00
2008,"USA","LTL","MZZ",1.00
2008,"USA","RG","ALB",257.00
2008,"USA","RG","PBF",63.00
2008,"USA","RG","SKJ",13.00
2008,"USA","RG","YFT",213.00
2008,"USA","UNK","ALB",1.00
2008,"USA","UNK","BZX",16.00
2008,"USA","UNK","MZZ",4.00
2008,"USA","UNK","SKH",63.00
2008,"USA","UNK","SWO",0.00
2008,"VEN","PS","BET",7221.00
2008,"VEN","PS","BIL",1.00
2008,"VEN","PS","BKJ",52.00
2008,"VEN","PS","BLM",11.00
2008,"VEN","PS","BUM",6.00
2008,"VEN","PS","BZX",9.00
2008,"VEN","PS","CGX",21.00
2008,"VEN","PS","DOX",93.00
2008,"VEN","PS","MLS",5.00
2008,"VEN","PS","MZZ",17.00
2008,"VEN","PS","SFA",8.00
2008,"VEN","PS","SKH",65.00
2008,"VEN","PS","SKJ",28333.00
2008,"VEN","PS","SRX",0.00
2008,"VEN","PS","SSP",0.00
2008,"VEN","PS","SWO",1.00
2008,"VEN","PS","TUN",3.00
2008,"VEN","PS","YFT",17692.00
2008,"VUT","LL","ALB",3554.00
2008,"VUT","LL","BET",790.00
2008,"VUT","LL","BLM",2.00
2008,"VUT","LL","BUM",43.00
2008,"VUT","LL","MLS",74.00
2008,"VUT","LL","MZZ",739.00
2008,"VUT","LL","SKH",102.00
2008,"VUT","LL","SWO",118.00
2008,"VUT","LL","YFT",175.00
2009,"BLZ","LL","BET",315.00
2009,"BLZ","LL","BLM",20.00
2009,"BLZ","LL","BUM",27.00
2009,"BLZ","LL","DOX",3.00
2009,"BLZ","LL","MLS",92.00
2009,"BLZ","LL","SKH",2217.00
2009,"BLZ","LL","SWO",175.00
2009,"BLZ","LL","YFT",11.00
2009,"CAN","LTL","ALB",5693.00
2009,"CHL","GN","SWO",2604.00
2009,"CHL","HAR","SWO",16.00
2009,"CHL","LHP","SWO",0.00
2009,"CHL","LL","SWO",893.00
2009,"CHL","LTL","SWO",3.00
2009,"CHL","OTR","SWO",2.00
2009,"CHL","UNK","BET",15.00
2009,"CHL","UNK","BXQ",11.00
2009,"CHL","UNK","BZX",36.00
2009,"CHL","UNK","YFT",47.00
2009,"CHN","LL","ALB",325.00
2009,"CHN","LL","BET",2481.00
2009,"CHN","LL","BLM",26.00
2009,"CHN","LL","BUM",60.00
2009,"CHN","LL","MLS",92.00
2009,"CHN","LL","MZZ",48.00
2009,"CHN","LL","SKH",483.00
2009,"CHN","LL","SWO",479.00
2009,"CHN","LL","YFT",629.00
2009,"CRI","LL","BET",13.00
2009,"CRI","LL","BIL",12.00
2009,"CRI","LL","BUM",304.00
2009,"CRI","LL","DOX",3840.00
2009,"CRI","LL","MLS",113.00
2009,"CRI","LL","MZZ",8.00
2009,"CRI","LL","SFA",183.00
2009,"CRI","LL","SKH",1405.00
2009,"CRI","LL","SWO",447.00
2009,"CRI","LL","YFT",1003.00
2009,"ECU","LL","BET",723.00
2009,"ECU","LL","BIL",1771.00
2009,"ECU","LL","BKJ",2.00
2009,"ECU","LL","BZX",8.00
2009,"ECU","LL","DOX",12235.00
2009,"ECU","LL","MLS",315.00
2009,"ECU","LL","MZZ",433.00
2009,"ECU","LL","SFA",133.00
2009,"ECU","LL","SKH",7389.00
2009,"ECU","LL","SKJ",1405.00
2009,"ECU","LL","SRX",14.00
2009,"ECU","LL","SSP",2.00
2009,"ECU","LL","SWO",1165.00
2009,"ECU","LL","YFT",2189.00
2009,"ECU","PS","ALB",3.00
2009,"ECU","PS","BET",35646.00
2009,"ECU","PS","BIL",2.00
2009,"ECU","PS","BKJ",309.00
2009,"ECU","PS","BLM",21.00
2009,"ECU","PS","BUM",74.00
2009,"ECU","PS","CGX",3.00
2009,"ECU","PS","DOX",1275.00
2009,"ECU","PS","MLS",8.00
2009,"ECU","PS","MZZ",761.00
2009,"ECU","PS","SFA",0.00
2009,"ECU","PS","SKH",30.00
2009,"ECU","PS","SKJ",132712.00
2009,"ECU","PS","SRX",0.00
2009,"ECU","PS","SSP",0.00
2009,"ECU","PS","SWO",0.00
2009,"ECU","PS","TUN",146.00
2009,"ECU","PS","YFT",18167.00
2009,"EU (ESP)","LL","SWO",8011.00
2009,"EU (ESP)","PS","BET",2636.00
2009,"EU (ESP)","PS","BIL",0.00
2009,"EU (ESP)","PS","BKJ",0.00
2009,"EU (ESP)","PS","BLM",1.00
2009,"EU (ESP)","PS","BUM",20.00
2009,"EU (ESP)","PS","CGX",0.00
2009,"EU (ESP)","PS","DOX",64.00
2009,"EU (ESP)","PS","MLS",2.00
2009,"EU (ESP)","PS","MZZ",30.00
2009,"EU (ESP)","PS","SKH",0.00
2009,"EU (ESP)","PS","SKJ",6021.00
2009,"EU (ESP)","PS","SRX",0.00
2009,"EU (ESP)","PS","SSP",0.00
2009,"EU (ESP)","PS","TUN",0.00
2009,"EU (ESP)","PS","YFT",7864.00
2009,"FRA (PYF)","LL","ALB",2937.00
2009,"FRA (PYF)","LL","BET",484.00
2009,"FRA (PYF)","LL","BLM",0.00
2009,"FRA (PYF)","LL","BUM",184.00
2009,"FRA (PYF)","LL","MLS",86.00
2009,"FRA (PYF)","LL","MZZ",411.00
2009,"FRA (PYF)","LL","SFA",3.00
2009,"FRA (PYF)","LL","SKH",12.00
2009,"FRA (PYF)","LL","SKJ",21.00
2009,"FRA (PYF)","LL","SSP",13.00
2009,"FRA (PYF)","LL","SWO",59.00
2009,"FRA (PYF)","LL","YFT",590.00
2009,"FRA (PYF)","UNK","ALB",210.00
2009,"FRA (PYF)","UNK","BUM",131.00
2009,"FRA (PYF)","UNK","DOX",287.00
2009,"FRA (PYF)","UNK","MLS",7.00
2009,"FRA (PYF)","UNK","MZZ",81.00
2009,"FRA (PYF)","UNK","SKJ",1071.00
2009,"FRA (PYF)","UNK","YFT",351.00
2009,"GTM","LL","BXQ",7.00
2009,"GTM","LL","DOX",578.00
2009,"GTM","LL","SKH",551.00
2009,"GTM","LL","SKJ",1.00
2009,"GTM","LL","SWO",7.00
2009,"GTM","UNK","SKH",1.00
2009,"JPN","LL","ALB",1653.00
2009,"JPN","LL","BET",15490.00
2009,"JPN","LL","BLM",18.00
2009,"JPN","LL","BUM",698.00
2009,"JPN","LL","MLS",369.00
2009,"JPN","LL","SFA",6.00
2009,"JPN","LL","SKH",1365.00
2009,"JPN","LL","SKJ",81.00
2009,"JPN","LL","SSP",417.00
2009,"JPN","LL","SWO",2374.00
2009,"JPN","LL","YFT",4268.00
2009,"KOR","LL","ALB",73.00
2009,"KOR","LL","BET",6758.00
2009,"KOR","LL","BLM",11.00
2009,"KOR","LL","BUM",438.00
2009,"KOR","LL","MLS",33.00
2009,"KOR","LL","MZZ",44.00
2009,"KOR","LL","SFA",1.00
2009,"KOR","LL","SKH",188.00
2009,"KOR","LL","SKJ",4.00
2009,"KOR","LL","SWO",1102.00
2009,"KOR","LL","YFT",780.00
2009,"MEX","GN","BXQ",1.00
2009,"MEX","GN","CGX",15.00
2009,"MEX","GN","DOX",3.00
2009,"MEX","GN","MZZ",7.00
2009,"MEX","GN","SWO",62.00
2009,"MEX","GN","YFT",1.00
2009,"MEX","LL","ALB",0.00
2009,"MEX","LL","BXQ",6.00
2009,"MEX","LL","CGX",10.00
2009,"MEX","LL","DOX",24.00
2009,"MEX","LL","MZZ",63.00
2009,"MEX","LL","PBF",0.00
2009,"MEX","LL","SKH",16576.00
2009,"MEX","LL","SWO",402.00
2009,"MEX","LL","YFT",10.00
2009,"MEX","LP","SKJ",151.00
2009,"MEX","LP","YFT",709.00
2009,"MEX","PS","ALB",17.00
2009,"MEX","PS","BET",1334.00
2009,"MEX","PS","BIL",4.00
2009,"MEX","PS","BKJ",3919.00
2009,"MEX","PS","BLM",11.00
2009,"MEX","PS","BUM",17.00
2009,"MEX","PS","BZX",7911.00
2009,"MEX","PS","CGX",52.00
2009,"MEX","PS","DOX",52.00
2009,"MEX","PS","MLS",6.00
2009,"MEX","PS","MZZ",89.00
2009,"MEX","PS","PBF",3019.00
2009,"MEX","PS","SFA",10.00
2009,"MEX","PS","SKH",181.00
2009,"MEX","PS","SKJ",6847.00
2009,"MEX","PS","SRX",1.00
2009,"MEX","PS","SSP",0.00
2009,"MEX","PS","SWO",1.00
2009,"MEX","PS","TUN",2.00
2009,"MEX","PS","YFT",99785.00
2009,"NIC","LL","SKH",13.00
2009,"NIC","PS","BET",2241.00
2009,"NIC","PS","BIL",1.00
2009,"NIC","PS","BKJ",0.00
2009,"NIC","PS","BLM",4.00
2009,"NIC","PS","BUM",2.00
2009,"NIC","PS","CGX",0.00
2009,"NIC","PS","DOX",18.00
2009,"NIC","PS","MLS",0.00
2009,"NIC","PS","MZZ",6.00
2009,"NIC","PS","SFA",1.00
2009,"NIC","PS","SKH",1.00
